person_id,publication_id,author_position,raw_author_name,is_corresponding,sort_order
A5090973034,W2073832139,middle,Christopher Stubbs,0,17
A5022259389,W2073832139,middle,Nicholas B. Suntzeff,0,18
A5054211742,W2073832139,last,John Tonry,0,19
A5030135192,W1853767801,first,S. Perlmutter,1,0
A5039362833,W1853767801,middle,G. Aldering,0,1
A5109528453,W1853767801,middle,G. Goldhaber,0,2
A5109455558,W1853767801,middle,R. A. Knop,0,3
A5072900037,W1853767801,middle,P. Nugent,0,4
A5076052276,W1853767801,middle,P. G. Castro,0,5
A5049629462,W1853767801,middle,S. Deustua,0,6
A5030344172,W1853767801,middle,S. Fabbro,0,7
A5021501281,W1853767801,middle,A. Goobar,0,8
A5108780724,W1853767801,middle,D. E. Groom,0,9
A5005876349,W1853767801,middle,I. M. Hook,0,10
A5002013850,W1853767801,middle,A. G. Kim,0,11
A5019243934,W1853767801,middle,M. Y. Kim,0,12
A5014968083,W1853767801,middle,J. C. Lee,0,13
A5000856599,W1853767801,middle,N. J. Nunes,0,14
A5064867579,W1853767801,middle,R. Pain,0,15
A5003889596,W1853767801,middle,C. R. Pennypacker,0,16
A5056247138,W1853767801,middle,R. Quimby,0,17
A5080812976,W1853767801,middle,C. Lidman,0,18
A5079173006,W1853767801,middle,R. S. Ellis,0,19
A5049067083,W1853767801,middle,M. Irwin,0,20
A5003040118,W1853767801,middle,R. G. McMahon,0,21
A5023599143,W1853767801,middle,P. Ruiz‐Lapuente,0,22
A5065346852,W1853767801,middle,N. Walton,0,23
A5044617944,W1853767801,middle,B. Schaefer,0,24
A5106512453,W1853767801,middle,B. J. Boyle,0,25
A5044578338,W1853767801,middle,A. V. Filippenko,0,26
A5016979058,W1853767801,middle,T. Matheson,0,27
A5055371146,W1853767801,middle,A. S. Fruchter,0,28
A5004420981,W1853767801,middle,N. Panagia,0,29
A5026949185,W1853767801,middle,H. J. M. Newberg,0,30
A5040765134,W1853767801,middle,W. J. Couch,0,31
A5106717193,W1853767801,last,The Supernova Cosmology Project,0,32
A5032751929,W2171074980,first,J. A. Nelder,1,0
A5111791838,W2171074980,last,R. Mead,0,1
A5084654258,W2137358449,first,Brian J. Loasby,1,0
A5109805326,W2137358449,middle,Richard R. Nelson,0,1
A5103445562,W2137358449,last,Sidney G. Winter,0,2
A5111921036,W2128529067,first,M. P. Lawton,1,0
A5109308238,W2128529067,last,E. M. Brody,0,1
A5109158438,W2127911529,first,Edward S. Reynolds,1,0
A5042863303,W2092157292,first,Stefan Grimme,1,0
A5064817771,W2092157292,middle,Jens Antony,0,1
A5046284587,W2092157292,middle,Stephan Ehrlich,0,2
A5011411945,W2092157292,last,Helge Krieg,0,3
A5005340330,W2057477511,first,Giovanni Bussi,1,0
A5014039622,W2057477511,middle,Davide Donadio,0,1
A5023487560,W2057477511,last,Michele Parrinello,0,2
A5088114045,W2085093563,first,Jochen Heyd,1,0
A5016283866,W2085093563,middle,Gustavo E. Scuseria,0,1
A5053648717,W2085093563,last,Matthias Ernzerhof,0,2
A5047676104,W2122427541,first,Graeme Henkelman,1,0
A5010358439,W2122427541,middle,Blas P. Uberuaga,0,1
A5051422609,W2122427541,last,Hannes Jónsson,0,2
A5069821016,W2008423326,first,Carlo Adamo,1,0
A5083221636,W2008423326,last,Vincenzo Barone,0,1
A5045067759,W2035687084,first,Ulrich Essmann,1,0
A5022509779,W2035687084,middle,Lalith Perera,0,1
A5017660699,W2035687084,middle,Max L. Berkowitz,0,2
A5108489476,W2035687084,middle,Tom Darden,0,3
A5064659131,W2035687084,middle,Hsing Lee,0,4
A5008226395,W2035687084,last,Lee G. Pedersen,0,5
A5015077264,W1982356449,first,Axel D. Becke,1,0
A5015077264,W2143981217,first,Axel D. Becke,1,0
A5108489476,W2067174909,first,Tom Darden,1,0
A5076436548,W2067174909,middle,Darrin York,0,1
A5008226395,W2067174909,last,Lee Pedersen,0,2
A5075316492,W2069006374,first,Thom H. Dunning,1,0
A5109557719,W2017196167,first,Shuichi Nosé,1,0
A5083564020,W2035266068,first,H. J. C. Berendsen,1,0
A5104669390,W2035266068,middle,J. P. M. Postma,0,1
A5063856246,W2035266068,middle,W. F. van Gunsteren,0,2
A5057597679,W2035266068,middle,A. DiNola,0,3
A5027962573,W2035266068,last,J. R. Haak,0,4
A5053850265,W1976499671,first,William L. Jorgensen,1,0
A5113983144,W1976499671,middle,Jayaraman Chandrasekhar,0,1
A5003571956,W1976499671,middle,Jeffry D. Madura,0,2
A5070881659,W1976499671,middle,Roger W. Impey,0,3
A5068247471,W1976499671,last,Michael L. Klein,0,4
A5109987723,W1971275758,first,R. Krishnan,1,0
A5113659521,W1971275758,middle,J. S. Binkley,0,1
A5013419773,W1971275758,middle,R. Seeger,0,2
A5038387078,W1971275758,last,J. A. Pople,0,3
A5052626400,W2046412723,first,W. J. Hehre,1,0
A5088465776,W2046412723,middle,R. Ditchfield,0,1
A5038387078,W2046412723,last,J. A. Pople,0,2
A5007322687,W2056760934,first,Nicholas Metropolis,1,0
A5009563598,W2056760934,middle,Arianna W. Rosenbluth,0,1
A5110000776,W2056760934,middle,Marshall N. Rosenbluth,0,2
A5080021425,W2056760934,middle,Augusta H. Teller,0,3
A5034295195,W2056760934,last,Edward Teller,0,4
A5088889997,W3171418018,first,David V. Sheehan,1,0
A5110890240,W3121693921,first,Andrei Shleifer,1,0
A5042883498,W3121693921,last,Robert W. Vishny,0,1
A5062890794,W2136120210,first,Mark M. Carhart,1,0
A5071476945,W2131773668,first,Burton G. Malkiel,1,0
A5091820687,W2131773668,last,Eugene F. Fama,0,1
A5111539706,W2029056003,first,William F. Sharpe,1,0
A5038364281,W2056879345,first,Sander L. Gilman,1,0
A5023188928,W2056879345,middle,Gilles Deleuze,0,1
A5035676266,W2056879345,middle,Felix Guattari,0,2
A5010878774,W2056879345,last,Brian Massumi,0,3
A5091820687,W3122859634,first,Eugene F. Fama,1,0
A5068490503,W3122859634,last,Michael C. Jensen,0,1
A5079243605,W1988050849,first,Joe F. Hair,1,0
A5087109003,W1988050849,middle,Christian M. Ringle,0,1
A5053369574,W1988050849,last,Marko Sarstedt,0,2
A5091297567,W2006479099,first,Harris Chaiklin,1,0
A5016175339,W2990427812,first,Hadley Wickham,1,0
A5035946951,W2990427812,middle,Mara Averick,0,1
A5006181710,W2990427812,middle,Jennifer Bryan,0,2
A5004351971,W2990427812,middle,Winston Chang,0,3
A5070177612,W2990427812,middle,Lucy McGowan,0,4
A5034098815,W2990427812,middle,Romain François,0,5
A5022190510,W2990427812,middle,Garrett Grolemund,0,6
A5068971199,W2990427812,middle,Alex Hayes,0,7
A5024016990,W2990427812,middle,Lionel Henry,0,8
A5071846278,W2990427812,middle,Jim Hester,0,9
A5036328726,W2990427812,middle,Max Kuhn,0,10
A5012646041,W2990427812,middle,Thomas Pedersen,0,11
A5110811743,W2990427812,middle,Evan Miller,0,12
A5097324925,W2990427812,middle,Stephan Bache,0,13
A5056500617,W2990427812,middle,Kirill Müller,0,14
A5065692332,W2990427812,middle,Jeroen Ooms,0,15
A5006710383,W2990427812,middle,David Robinson,0,16
A5049556104,W2990427812,middle,Dana Seidel,0,17
A5015379340,W2990427812,middle,Vitalie Spinu,0,18
A5011662069,W2990427812,middle,Kohske Takahashi,0,19
A5040916225,W2990427812,middle,Davis Vaughan,0,20
A5070411498,W2990427812,middle,Claus Wilke,0,21
A5004427441,W2990427812,middle,Kara Woo,0,22
A5007383633,W2990427812,last,Hiroaki Yutani,0,23
A5113642947,W2148284063,first,P. J. Stephens,1,0
A5055873905,W2148284063,middle,F. J. Devlin,0,1
A5020026036,W2148284063,middle,C. F. Chabalowski,0,2
A5025938207,W2148284063,last,M. J. Frisch,0,3
A5111564046,W2030841140,first,A. Bondi,1,0
A5061017744,W2011215428,first,Aleksandr V. Marenich,1,0
A5048985028,W2011215428,middle,Christopher J. Cramer,0,1
A5061717048,W2011215428,last,Donald G. Truhlar,0,2
A5030452986,W1985940938,first,A. L. Hodgkin,1,0
A5113678219,W1985940938,last,A. F. Huxley,0,1
A5079554237,W2164059021,first,L. P. Fried,1,0
A5026563364,W2164059021,middle,C. M. Tangen,0,1
A5086987637,W2164059021,middle,J. Walston,0,2
A5089458669,W2164059021,middle,A. B. Newman,0,3
A5031077891,W2164059021,middle,C. Hirsch,0,4
A5030882947,W2164059021,middle,J. Gottdiener,0,5
A5091406579,W2164059021,middle,T. Seeman,0,6
A5048908501,W2164059021,middle,R. Tracy,0,7
A5083447971,W2164059021,middle,W. J. Kop,0,8
A5036551563,W2164059021,middle,G. Burke,0,9
A5072451833,W2164059021,last,M. A. McBurnie,0,10
A5012294253,W3009885589,first,Fei Zhou,0,0
A5100655339,W3009885589,middle,Ting Yu,0,1
A5102865683,W3009885589,middle,Ronghui Du,0,2
A5082759663,W3009885589,middle,Guohui Fan,0,3
A5100414097,W3009885589,middle,Ying Liu,0,4
A5100748265,W3009885589,middle,Zhibo Liu,0,5
A5018032427,W3009885589,middle,Jie Xiang,0,6
A5101454711,W3009885589,middle,Yeming Wang,0,7
A5077957037,W3009885589,middle,Bin Song,0,8
A5101081875,W3009885589,middle,Xiaoying Gu,0,9
A5065156494,W3009885589,middle,Lulu Guan,0,10
A5100707411,W3009885589,middle,Yuan Wei,0,11
A5034485071,W3009885589,middle,Hui Li,0,12
A5003556048,W3009885589,middle,Xudong Wu,0,13
A5062226704,W3009885589,middle,Jiuyang Xu,0,14
A5001851890,W3009885589,middle,Shengjin Tu,0,15
A5100388089,W3009885589,middle,Yi Zhang,0,16
A5110426873,W3009885589,middle,Hua Chen,1,17
A5100613209,W3009885589,last,Bin Cao,1,18
A5101545030,W3001118548,first,Chaolin Huang,0,0
A5101454711,W3001118548,middle,Yeming Wang,0,1
A5101925685,W3001118548,middle,Xingwang Li,0,2
A5005176337,W3001118548,middle,Lili Ren,0,3
A5052152159,W3001118548,middle,Jianping Zhao,0,4
A5031491320,W3001118548,middle,Yi Hu,0,5
A5100425676,W3001118548,middle,Li Zhang,0,6
A5082759663,W3001118548,middle,Guohui Fan,0,7
A5062226704,W3001118548,middle,Jiuyang Xu,0,8
A5101081875,W3001118548,middle,Xiaoying Gu,0,9
A5101711490,W3001118548,middle,Zhenshun Cheng,0,10
A5100655339,W3001118548,middle,Ting Yu,0,11
A5024929222,W3001118548,middle,Jiaan Xia,0,12
A5100344847,W3001118548,middle,Yuan Wei,0,13
A5103981505,W3001118548,middle,Wenjuan Wu,0,14
A5037416293,W3001118548,middle,Xuelei Xie,0,15
A5014572115,W3001118548,middle,Wen Yin,0,16
A5057824494,W3001118548,middle,Hui Li,0,17
A5045493285,W3001118548,middle,Min Liu,0,18
A5100606060,W3001118548,middle,Yan Xiao,0,19
A5101633148,W3001118548,middle,Hong Gao,0,20
A5070771101,W3001118548,middle,Li Guo,0,21
A5058709579,W3001118548,middle,Jungang Xie,0,22
A5013568062,W3001118548,middle,Guangfa Wang,0,23
A5112776266,W3001118548,middle,Rongmeng Jiang,0,24
A5026007726,W3001118548,middle,Zhancheng Gao,0,25
A5100637146,W3001118548,middle,Qi Jin,0,26
A5100424784,W3001118548,middle,Jianwei Wang,1,27
A5100613209,W3001118548,last,Bin Cao,0,28
A5079000753,W3002108456,first,Nanshan Chen,0,0
A5049496067,W3002108456,middle,Min Zhou,0,1
A5059448769,W3002108456,middle,Xuan Dong,0,2
A5102001216,W3002108456,middle,Jieming Qu,0,3
A5087860738,W3002108456,middle,Fengyun Gong,0,4
A5100657871,W3002108456,middle,Yang Han,0,5
A5015539974,W3002108456,middle,Yang Qiu,0,6
A5018313165,W3002108456,middle,Jingli Wang,0,7
A5100414285,W3002108456,middle,Ying Liu,0,8
A5100344847,W3002108456,middle,Yuan Wei,0,9
A5024929222,W3002108456,middle,Jia'an Xia,0,10
A5100655339,W3002108456,middle,Ting Yu,0,11
A5100375454,W3002108456,middle,Xinxin Zhang,1,12
A5100425676,W3002108456,last,Li Zhang,1,13
A5007119101,W3092849554,first,Theo Vos,1,0
A5112677199,W3092849554,middle,Stephen S Lim,0,1
A5022331752,W3092849554,middle,Cristiana Abbafati,0,2
A5020081921,W3092849554,middle,Kaja M Abbas,0,3
A5103201651,W3092849554,middle,Mohammad Abbasi,0,4
A5016971429,W3092849554,middle,Mitra Abbasifard,0,5
A5038454257,W3092849554,middle,Mohsen Abbasi-Kangevari,0,6
A5039134870,W3092849554,middle,Hedayat Abbastabar,0,7
A5081409858,W3092849554,middle,Foad Abd-Allah,0,8
A5004128917,W3092849554,middle,Ahmed Abdelalim,0,9
A5068915111,W3092849554,middle,Mohammad Abdollahi,0,10
A5015334869,W3092849554,middle,Ibrahim Abdollahpour,0,11
A5051258190,W3092849554,middle,Hassan Abolhassani,0,12
A5114083534,W3092849554,middle,Victor Aboyans,0,13
A5051803014,W3092849554,middle,Elissa M Abrams,0,14
A5022099745,W3092849554,middle,Lucas Guimarães Abreu,0,15
A5073588344,W3092849554,middle,Michael R M Abrigo,0,16
A5014846631,W3092849554,middle,Laith Jamal Abu-Raddad,0,17
A5024753707,W3092849554,middle,Abdelrahman I Abushouk,0,18
A5058948939,W3092849554,middle,Alyssa Acebedo,0,19
A5053699466,W3092849554,middle,Ilana N Ackerman,0,20
A5026327806,W3092849554,middle,Maryam Adabi,0,21
A5075629581,W3092849554,middle,Abdu A Adamu,0,22
A5025832040,W3092849554,middle,Oladimeji M Adebayo,0,23
A5089232733,W3092849554,middle,Victor Adekanmbi,0,24
A5111625147,W3092849554,middle,Jaimie D Adelson,0,25
A5028307745,W3092849554,middle,Olatunji O Adetokunboh,0,26
A5089325874,W3092849554,middle,Davoud Adham,0,27
A5051692662,W3092849554,middle,Mahdi Afshari,0,28
A5028948429,W3092849554,middle,Ashkan Afshin,0,29
A5066858273,W3092849554,middle,Emilie E Agardh,0,30
A5054428913,W3092849554,middle,Gina Agarwal,0,31
A5073195032,W3092849554,middle,Kareha M Agesa,0,32
A5030523667,W3092849554,middle,Mohammad Aghaali,0,33
A5054276792,W3092849554,middle,Seyed Mohammad Kazem Aghamir,0,34
A5022120849,W3092849554,middle,Anurag Agrawal,0,35
A5100647892,W3092849554,middle,Tauseef Ahmad,0,36
A5022776797,W3092849554,middle,Alireza Ahmadi,0,37
A5100693052,W3092849554,middle,Mehdi Ahmadi,0,38
A5004513221,W3092849554,middle,Hamid Ahmadieh,0,39
A5011598532,W3092849554,middle,Ehsan Ahmadpour,0,40
A5063768278,W3092849554,middle,Temesgen Yihunie Akalu,0,41
A5022954543,W3092849554,middle,Rufus Olusola Akinyemi,0,42
A5074539440,W3092849554,middle,Tomi Akinyemiju,0,43
A5019189772,W3092849554,middle,Blessing Akombi,0,44
A5047490642,W3092849554,middle,Ziyad Al-Aly,0,45
A5061878115,W3092849554,middle,Khurshid Alam,0,46
A5085634981,W3092849554,middle,Noore Alam,0,47
A5101711502,W3092849554,middle,Samiah Alam,0,48
A5101711502,W3092849554,middle,Tahiya Alam,0,49
A5043822651,W3092849554,middle,Turki M Alanzi,0,50
A5050954407,W3092849554,middle,Samuel B Albertson,0,51
A5061311900,W3092849554,middle,Jacqueline Elizabeth Alcalde-Rabanal,0,52
A5075507875,W3092849554,middle,Niguse Meles Alema,0,53
A5042386888,W3092849554,middle,Muhammad Ali,0,54
A5022947458,W3092849554,middle,Saqib Ali,0,55
A5006260823,W3092849554,middle,Gianfranco Alicandro,0,56
A5084483965,W3092849554,middle,Mehran Alijanzadeh,0,57
A5113912805,W3092849554,middle,Cyrus Alinia,0,58
A5107926219,W3092849554,middle,Vahid Alipour,0,59
A5029961086,W3092849554,middle,Syed Mohamed Aljunid,0,60
A5026413767,W3092849554,middle,François Alla,0,61
A5011524331,W3092849554,middle,Peter Allebeck,0,62
A5100781180,W3092849554,middle,Amir Almasi-Hashiani,0,63
A5002758767,W3092849554,middle,Jordi Alonso,0,64
A5035907008,W3092849554,middle,Rajaa M Al-Raddadi,0,65
A5068032683,W3092849554,middle,Khalid A Altirkawi,0,66
A5078832673,W3092849554,middle,Nelson Alvis-Guzman,0,67
A5085934063,W3092849554,middle,Nelson J Alvis-Zakzuk,0,68
W3092849554-person-69,W3092849554,middle,Saeed Amini,0,69
A5017054765,W3092849554,middle,Mostafa Amini-Rarani,0,70
A5062037359,W3092849554,middle,Arya Aminorroaya,0,71
A5012235172,W3092849554,middle,Fatemeh Amiri,0,72
A5048877321,W3092849554,middle,Arianna Maever L Amit,0,73
A5037982462,W3092849554,middle,Dickson A Amugsi,0,74
A5032495968,W3092849554,middle,Gianna Gayle Herrera Amul,0,75
A5050120227,W3092849554,middle,Deanna Anderlini,0,76
A5015796792,W3092849554,middle,Catalina Liliana Andrei,0,77
A5016293332,W3092849554,middle,Tudorel Andrei,0,78
A5009283382,W3092849554,middle,Mina Anjomshoa,0,79
A5006820691,W3092849554,middle,Fereshteh Ansari,0,80
A5013651350,W3092849554,middle,Iman Ansari,0,81
A5110997178,W3092849554,middle,Alireza Ansari-Moghaddam,0,82
A5112522986,W3092849554,middle,Carl Abelardo T Antonio,0,83
A5113963958,W3092849554,middle,Catherine M Antony,0,84
A5048448601,W3092849554,middle,Ernoiz Antriyandarti,0,85
A5050473276,W3092849554,middle,Davood Anvari,0,86
A5047221475,W3092849554,middle,Razique Anwer,0,87
A5011663896,W3092849554,middle,Jalal Arabloo,0,88
A5049582382,W3092849554,middle,Morteza Arab-Zozani,0,89
A5091863515,W3092849554,middle,Aleksandr Y Aravkin,0,90
A5010206657,W3092849554,middle,Filippo Ariani,0,91
A5044523693,W3092849554,middle,Johan Ärnlöv,0,92
W3092849554-person-93,W3092849554,middle,Krishna K Aryal,0,93
A5065404687,W3092849554,middle,Afsaneh Arzani,0,94
A5070246213,W3092849554,middle,Mehran Asadi-Aliabadi,0,95
A5077743551,W3092849554,middle,Ali A Asadi-Pooya,0,96
A5078926615,W3092849554,middle,Babak Asghari,0,97
A5035782352,W3092849554,middle,Charlie Ashbaugh,0,98
A5085862062,W3092849554,middle,Desta Debalkie Atnafu,0,99
A5021126287,W3006659024,first,Samantha K Brooks,1,0
A5039261458,W3006659024,middle,Rebecca K Webster,0,1
A5068277529,W3006659024,middle,Louise E Smith,0,2
A5034415718,W3006659024,middle,Lisa Woodland,0,3
A5091639078,W3006659024,middle,Simon Wessely,0,4
A5077472317,W3006659024,middle,Neil Greenberg,0,5
A5103816868,W3006659024,last,Gideon James Rubin,0,6
A5054799659,W2275737843,first,Erik von Elm,1,0
A5042962646,W2275737843,middle,Douglas G Altman,0,1
A5077161809,W2275737843,middle,Matthias Egger,0,2
A5023436129,W2275737843,middle,Stuart J Pocock,0,3
A5002375158,W2275737843,middle,Peter C Gøtzsche,0,4
A5014844709,W2275737843,last,Jan P Vandenbroucke,0,5
A5113783987,W2015795623,first,J. Martin Bland,1,0
A5110857369,W2015795623,last,DouglasG. Altman,0,1
A5088008640,W2465692541,first,A H BECKETT,1,0
A5005864315,W2465692541,middle,M ROWLAND,0,1
A5106897627,W2465692541,last,P TURNER,0,2
A5071875770,W1497256448,first,John H. Holland,1,0
A5038539249,W2116122104,first,Steven J. Clough,1,0
A5020822578,W2116122104,last,Andrew F. Bent,0,1
A5103383453,W2100826189,first,Julian B. Rotter,1,0
A5081873388,W2156109180,first,George A. Akerlof,1,0
A5001761955,W2070631858,first,Robert M. Solow,1,0
A5114113233,W2025610165,first,Manuel Arellano,1,0
A5107790695,W2025610165,last,Stephen Bond,0,1
A5050699488,W2150697053,first,Yan Zhao,1,0
A5061717048,W2150697053,last,Donald G. Truhlar,0,1
A5109971836,W2094642658,first,P. C. Hariharan,1,0
A5038387078,W2094642658,last,J. A. Pople,0,1
A5073085667,W2145150141,first,Bryan R. Haugen,1,0
A5089114785,W2145150141,middle,Erik K. Alexander,0,1
A5073636065,W2145150141,middle,Keith C. Bible,0,2
A5063651408,W2145150141,middle,Gerard M. Doherty,0,3
A5111630451,W2145150141,middle,Susan J. Mandel,0,4
A5020353829,W2145150141,middle,Yuri E. Nikiforov,0,5
A5083770629,W2145150141,middle,Furio Pacini,0,6
A5012484496,W2145150141,middle,Gregory W. Randolph,0,7
A5027785364,W2145150141,middle,Anna M. Sawka,0,8
A5041250553,W2145150141,middle,Martin Schlumberger,0,9
A5068216862,W2145150141,middle,Kathryn G. Schuff,0,10
A5084622735,W2145150141,middle,Steven I. Sherman,0,11
A5039439529,W2145150141,middle,Julie Ann Sosa,0,12
A5043779853,W2145150141,middle,David L. Steward,0,13
A5009898984,W2145150141,middle,R. Michael Tuttle,0,14
A5004080743,W2145150141,last,Leonard Wartofsky,0,15
W3099878876-person-0,W3099878876,first,"Harris, CR",0,0
W3099878876-person-1,W3099878876,middle,"Millman, KJ",1,1
W3099878876-person-2,W3099878876,middle,"van der Walt, SJ",0,2
W3099878876-person-3,W3099878876,middle,"Gommers, R",1,3
W3099878876-person-4,W3099878876,middle,"Virtanen, P",0,4
W3099878876-person-5,W3099878876,middle,"Cournapeau, D",0,5
W3099878876-person-6,W3099878876,middle,"Wieser, E",0,6
W3099878876-person-7,W3099878876,middle,"Taylor, J",0,7
W3099878876-person-8,W3099878876,middle,"Berg, S",0,8
W3099878876-person-9,W3099878876,middle,"Smith, NJ",0,9
W3099878876-person-10,W3099878876,middle,"Kern, R",0,10
W3099878876-person-11,W3099878876,middle,"Picus, M",0,11
W3099878876-person-12,W3099878876,middle,"Hoyer, S",0,12
W3099878876-person-13,W3099878876,middle,"van Kerkwijk, MH",0,13
W3099878876-person-14,W3099878876,middle,"Brett, M",0,14
W3099878876-person-15,W3099878876,middle,"Haldane, A",0,15
W3099878876-person-16,W3099878876,middle,"del Río, JF",0,16
W3099878876-person-17,W3099878876,middle,"Wiebe, M",0,17
W3099878876-person-18,W3099878876,middle,"Peterson, P",0,18
W3099878876-person-19,W3099878876,middle,"Gérard-Marchant, P",0,19
W3099878876-person-20,W3099878876,middle,"Sheppard, K",0,20
