id,type,source,target,publication_id,person_id,author_position,is_corresponding,sort_order
authored_by:publication:W2168909179->person:A5038698652,authored_by,publication:W2168909179,person:A5038698652,W2168909179,A5038698652,middle,0,4
authored_by:publication:W2168909179->person:A5089295208,authored_by,publication:W2168909179,person:A5089295208,W2168909179,A5089295208,middle,0,5
authored_by:publication:W2168909179->person:A5080184036,authored_by,publication:W2168909179,person:A5080184036,W2168909179,A5080184036,middle,0,6
authored_by:publication:W2168909179->person:A5066338056,authored_by,publication:W2168909179,person:A5066338056,W2168909179,A5066338056,middle,0,7
authored_by:publication:W2168909179->person:A5058847615,authored_by,publication:W2168909179,person:A5058847615,W2168909179,A5058847615,middle,0,8
authored_by:publication:W2168909179->person:A5006631993,authored_by,publication:W2168909179,person:A5006631993,W2168909179,A5006631993,middle,0,9
authored_by:publication:W2168909179->person:A5111904241,authored_by,publication:W2168909179,person:A5111904241,W2168909179,A5111904241,middle,0,10
authored_by:publication:W2168909179->person:A5001383727,authored_by,publication:W2168909179,person:A5001383727,W2168909179,A5001383727,middle,0,11
authored_by:publication:W2168909179->person:A5010992080,authored_by,publication:W2168909179,person:A5010992080,W2168909179,A5010992080,middle,0,12
authored_by:publication:W2168909179->person:A5039655262,authored_by,publication:W2168909179,person:A5039655262,W2168909179,A5039655262,middle,0,13
authored_by:publication:W2168909179->person:A5088982920,authored_by,publication:W2168909179,person:A5088982920,W2168909179,A5088982920,middle,0,14
authored_by:publication:W2168909179->person:A5079561126,authored_by,publication:W2168909179,person:A5079561126,W2168909179,A5079561126,middle,0,15
authored_by:publication:W2168909179->person:A5040260262,authored_by,publication:W2168909179,person:A5040260262,W2168909179,A5040260262,middle,0,16
authored_by:publication:W2168909179->person:A5045625713,authored_by,publication:W2168909179,person:A5045625713,W2168909179,A5045625713,middle,0,17
authored_by:publication:W2168909179->person:A5048963768,authored_by,publication:W2168909179,person:A5048963768,W2168909179,A5048963768,middle,0,18
authored_by:publication:W2168909179->person:A5023416939,authored_by,publication:W2168909179,person:A5023416939,W2168909179,A5023416939,middle,0,19
authored_by:publication:W2168909179->person:A5087297252,authored_by,publication:W2168909179,person:A5087297252,W2168909179,A5087297252,middle,0,20
authored_by:publication:W2168909179->person:A5077622597,authored_by,publication:W2168909179,person:A5077622597,W2168909179,A5077622597,middle,0,21
authored_by:publication:W2168909179->person:A5029081403,authored_by,publication:W2168909179,person:A5029081403,W2168909179,A5029081403,middle,0,22
authored_by:publication:W2168909179->person:A5109400070,authored_by,publication:W2168909179,person:A5109400070,W2168909179,A5109400070,middle,0,23
authored_by:publication:W2168909179->person:A5025514420,authored_by,publication:W2168909179,person:A5025514420,W2168909179,A5025514420,middle,0,24
authored_by:publication:W2168909179->person:A5108778543,authored_by,publication:W2168909179,person:A5108778543,W2168909179,A5108778543,middle,0,25
authored_by:publication:W2168909179->person:A5001820478,authored_by,publication:W2168909179,person:A5001820478,W2168909179,A5001820478,middle,0,26
authored_by:publication:W2168909179->person:A5043077854,authored_by,publication:W2168909179,person:A5043077854,W2168909179,A5043077854,middle,0,27
authored_by:publication:W2168909179->person:A5034317303,authored_by,publication:W2168909179,person:A5034317303,W2168909179,A5034317303,middle,0,28
authored_by:publication:W2168909179->person:A5080618346,authored_by,publication:W2168909179,person:A5080618346,W2168909179,A5080618346,middle,0,29
authored_by:publication:W2168909179->person:A5090716657,authored_by,publication:W2168909179,person:A5090716657,W2168909179,A5090716657,middle,0,30
authored_by:publication:W2168909179->person:A5071769479,authored_by,publication:W2168909179,person:A5071769479,W2168909179,A5071769479,middle,0,31
authored_by:publication:W2168909179->person:A5109532899,authored_by,publication:W2168909179,person:A5109532899,W2168909179,A5109532899,middle,0,32
authored_by:publication:W2168909179->person:A5010677873,authored_by,publication:W2168909179,person:A5010677873,W2168909179,A5010677873,middle,0,33
authored_by:publication:W2168909179->person:A5107841318,authored_by,publication:W2168909179,person:A5107841318,W2168909179,A5107841318,middle,0,34
authored_by:publication:W2168909179->person:A5018043809,authored_by,publication:W2168909179,person:A5018043809,W2168909179,A5018043809,middle,0,35
authored_by:publication:W2168909179->person:A5110225175,authored_by,publication:W2168909179,person:A5110225175,W2168909179,A5110225175,middle,0,36
authored_by:publication:W2168909179->person:A5017588786,authored_by,publication:W2168909179,person:A5017588786,W2168909179,A5017588786,middle,0,37
authored_by:publication:W2168909179->person:A5109214093,authored_by,publication:W2168909179,person:A5109214093,W2168909179,A5109214093,middle,0,38
authored_by:publication:W2168909179->person:A5111898752,authored_by,publication:W2168909179,person:A5111898752,W2168909179,A5111898752,middle,0,39
authored_by:publication:W2168909179->person:A5048041187,authored_by,publication:W2168909179,person:A5048041187,W2168909179,A5048041187,middle,0,40
authored_by:publication:W2168909179->person:A5102094687,authored_by,publication:W2168909179,person:A5102094687,W2168909179,A5102094687,middle,0,41
authored_by:publication:W2168909179->person:A5110225174,authored_by,publication:W2168909179,person:A5110225174,W2168909179,A5110225174,middle,0,42
authored_by:publication:W2168909179->person:A5022965952,authored_by,publication:W2168909179,person:A5022965952,W2168909179,A5022965952,middle,0,43
authored_by:publication:W2168909179->person:A5082712082,authored_by,publication:W2168909179,person:A5082712082,W2168909179,A5082712082,middle,0,44
authored_by:publication:W2168909179->person:A5082633816,authored_by,publication:W2168909179,person:A5082633816,W2168909179,A5082633816,middle,0,45
authored_by:publication:W2168909179->person:A5012080038,authored_by,publication:W2168909179,person:A5012080038,W2168909179,A5012080038,middle,0,46
authored_by:publication:W2168909179->person:A5082040351,authored_by,publication:W2168909179,person:A5082040351,W2168909179,A5082040351,middle,0,47
authored_by:publication:W2168909179->person:A5050511926,authored_by,publication:W2168909179,person:A5050511926,W2168909179,A5050511926,middle,0,48
authored_by:publication:W2168909179->person:A5006835973,authored_by,publication:W2168909179,person:A5006835973,W2168909179,A5006835973,middle,0,49
authored_by:publication:W2168909179->person:A5004078699,authored_by,publication:W2168909179,person:A5004078699,W2168909179,A5004078699,middle,0,50
authored_by:publication:W2168909179->person:A5007549481,authored_by,publication:W2168909179,person:A5007549481,W2168909179,A5007549481,middle,0,51
authored_by:publication:W2168909179->person:A5035692364,authored_by,publication:W2168909179,person:A5035692364,W2168909179,A5035692364,middle,0,52
authored_by:publication:W2168909179->person:A5102019094,authored_by,publication:W2168909179,person:A5102019094,W2168909179,A5102019094,middle,0,53
authored_by:publication:W2168909179->person:A5103897730,authored_by,publication:W2168909179,person:A5103897730,W2168909179,A5103897730,middle,0,54
authored_by:publication:W2168909179->person:A5041308386,authored_by,publication:W2168909179,person:A5041308386,W2168909179,A5041308386,middle,0,55
authored_by:publication:W2168909179->person:A5081044991,authored_by,publication:W2168909179,person:A5081044991,W2168909179,A5081044991,middle,0,56
authored_by:publication:W2168909179->person:A5104349268,authored_by,publication:W2168909179,person:A5104349268,W2168909179,A5104349268,middle,0,57
authored_by:publication:W2168909179->person:A5007133493,authored_by,publication:W2168909179,person:A5007133493,W2168909179,A5007133493,middle,0,58
authored_by:publication:W2168909179->person:A5002456982,authored_by,publication:W2168909179,person:A5002456982,W2168909179,A5002456982,middle,0,59
authored_by:publication:W2168909179->person:A5072393754,authored_by,publication:W2168909179,person:A5072393754,W2168909179,A5072393754,middle,0,60
authored_by:publication:W2168909179->person:A5052194762,authored_by,publication:W2168909179,person:A5052194762,W2168909179,A5052194762,middle,0,61
authored_by:publication:W2168909179->person:A5043582447,authored_by,publication:W2168909179,person:A5043582447,W2168909179,A5043582447,middle,0,62
authored_by:publication:W2168909179->person:A5104275873,authored_by,publication:W2168909179,person:A5104275873,W2168909179,A5104275873,middle,0,63
authored_by:publication:W2168909179->person:A5044012216,authored_by,publication:W2168909179,person:A5044012216,W2168909179,A5044012216,middle,0,64
authored_by:publication:W2168909179->person:A5023083359,authored_by,publication:W2168909179,person:A5023083359,W2168909179,A5023083359,middle,0,65
authored_by:publication:W2168909179->person:A5074206499,authored_by,publication:W2168909179,person:A5074206499,W2168909179,A5074206499,middle,1,66
authored_by:publication:W2168909179->person:A5105786443,authored_by,publication:W2168909179,person:A5105786443,W2168909179,A5105786443,middle,0,67
authored_by:publication:W2168909179->person:A5106316839,authored_by,publication:W2168909179,person:A5106316839,W2168909179,A5106316839,middle,0,68
authored_by:publication:W2168909179->person:A5047690257,authored_by,publication:W2168909179,person:A5047690257,W2168909179,A5047690257,middle,0,69
authored_by:publication:W2168909179->person:A5070061359,authored_by,publication:W2168909179,person:A5070061359,W2168909179,A5070061359,middle,0,70
authored_by:publication:W2168909179->person:A5054642128,authored_by,publication:W2168909179,person:A5054642128,W2168909179,A5054642128,middle,0,71
authored_by:publication:W2168909179->person:A5108080792,authored_by,publication:W2168909179,person:A5108080792,W2168909179,A5108080792,middle,0,72
authored_by:publication:W2168909179->person:A5023572924,authored_by,publication:W2168909179,person:A5023572924,W2168909179,A5023572924,middle,0,73
authored_by:publication:W2168909179->person:A5002017954,authored_by,publication:W2168909179,person:A5002017954,W2168909179,A5002017954,middle,0,74
authored_by:publication:W2168909179->person:A5019579037,authored_by,publication:W2168909179,person:A5019579037,W2168909179,A5019579037,middle,0,75
authored_by:publication:W2168909179->person:A5050119930,authored_by,publication:W2168909179,person:A5050119930,W2168909179,A5050119930,middle,0,76
authored_by:publication:W2168909179->person:A5033154286,authored_by,publication:W2168909179,person:A5033154286,W2168909179,A5033154286,middle,0,77
authored_by:publication:W2168909179->person:A5041520404,authored_by,publication:W2168909179,person:A5041520404,W2168909179,A5041520404,middle,0,78
authored_by:publication:W2168909179->person:A5034614889,authored_by,publication:W2168909179,person:A5034614889,W2168909179,A5034614889,middle,0,79
authored_by:publication:W2168909179->person:A5025839359,authored_by,publication:W2168909179,person:A5025839359,W2168909179,A5025839359,middle,0,80
authored_by:publication:W2168909179->person:A5069466922,authored_by,publication:W2168909179,person:A5069466922,W2168909179,A5069466922,middle,0,81
authored_by:publication:W2168909179->person:A5102746555,authored_by,publication:W2168909179,person:A5102746555,W2168909179,A5102746555,middle,0,82
authored_by:publication:W2168909179->person:A5061026009,authored_by,publication:W2168909179,person:A5061026009,W2168909179,A5061026009,middle,0,83
authored_by:publication:W2168909179->person:A5071858954,authored_by,publication:W2168909179,person:A5071858954,W2168909179,A5071858954,middle,0,84
authored_by:publication:W2168909179->person:A5006986395,authored_by,publication:W2168909179,person:A5006986395,W2168909179,A5006986395,middle,0,85
authored_by:publication:W2168909179->person:A5081176388,authored_by,publication:W2168909179,person:A5081176388,W2168909179,A5081176388,middle,0,86
authored_by:publication:W2168909179->person:A5018212413,authored_by,publication:W2168909179,person:A5018212413,W2168909179,A5018212413,middle,0,87
authored_by:publication:W2168909179->person:A5082519222,authored_by,publication:W2168909179,person:A5082519222,W2168909179,A5082519222,middle,0,88
authored_by:publication:W2168909179->person:A5020071768,authored_by,publication:W2168909179,person:A5020071768,W2168909179,A5020071768,middle,0,89
